1575262791216,57.6,20.2
1575262763094,57.6,20.1
1575262756263,57.6,20.2
1575262742078,57.7,20.2
1575262723903,57.7,20.2
1575262696360,57.7,20.3
1575262671986,57.7,20.2
1575262628082,57.8,20.1
1575262595646,57.7,20.1
1575262564549,57.8,20.2
1575262549497,57.8,20.2
1575262529963,57.8,20.2
1575262522383,57.6,20.2
1575262478887,57.8,20.2
1575262286378,57.9,20.3
1575262243539,57.9,20.1
1575262225147,58,20.2
1575262180195,58,20.3
1575262166646,57.8,20.2
1575262145085,57.9,20.1
1575262128327,58,20.4
1575262094994,58,20.2
1575262091516,58,20.2
1575262036811,58,20.2
1575262028845,57.9,20.2
1575261991263,58,20.2
1575261972699,57.9,20.2
1575261961514,57.9,20.2
1575261887439,58,20.3
1575261858446,57.9,20.2
1575261827294,57.9,20.3
1575261823458,58,20.2
1575261792405,57.9,20.2
1575261777623,57.8,20.2
1575261774230,57.9,20.2
1575261770350,57.8,20.1
1575261762748,57.8,20.2
1575261752185,57.9,20.2
1575261737214,57.9,20.2
1575261720012,57.9,20.2
1575261695715,57.9,20.3
1575261677724,58,20.2
1575261631441,58,20.2
1575261514310,57.9,20.3
1575261497396,57.9,20.3
1575261465662,57.9,20.3
1575261438020,57.9,20.2
1575261412994,57.8,20.2
1575261329634,57.9,20.2
1575261318942,57.7,20.3
1575261311885,57.8,20.2
1575261297935,57.9,20.2
1575261276847,57.8,20.2
1575261046171,57.7,20.2
1575260999399,57.7,20.3
1575260953804,57.7,20.2
1575260950371,57.8,20.3
1575260946965,57.7,20.2
1575260933396,57.6,20.2
1575260929378,57.6,20.2
1575260886946,57.6,20.3
1575260868324,57.7,20.2
1575260854857,57.7,20.3
1575260850930,57.7,20.3
1575260835841,57.7,20.2
1575260832537,57.8,20.3
1575260815148,57.6,20.3
1575260790672,57.6,20.2
1575260765597,57.7,20.2
1575260747227,57.7,20.3
1575260740031,57.6,20.2
1575260722441,57.7,20.3
1575260714989,57.6,20.2
1575260689176,57.7,20.3
1575260674940,57.6,20.2
1575260662794,57.7,20.2
