1575262784439,55.4,20.9
1575262752848,55.4,20.9
1575262706760,55.4,20.9
1575262646010,55.3,20.9
1575262579095,55.4,20.9
1575262557339,55.4,20.9
1575262533387,55.5,21
1575262465049,55.4,20.9
1575262196254,55.3,20.9
1575262162982,55.6,21
1575262152029,55.4,20.9
1575262071029,55.3,20.8
1575261902581,55.5,20.9
1575261759143,55.5,21
1575261635001,55.4,20.9
1575261375936,55.4,20.9
1575261365512,55.3,21
1575261191030,55.3,20.8
1575261169224,55.4,20.9
1575261146519,55.4,20.9
1575261020708,55.3,20.9
1575260967780,55.3,20.9
1575260858319,55.4,20.9
1575260797974,55.3,20.9
1575260710598,55.4,20.9
1575260706977,55.4,21
1575260631837,55.3,20.9
1575260549992,55.3,21
1575260460179,55.4,20.9
1575260420331,55.3,21
1575260413725,55.4,20.9
1575260402842,55.3,20.8
1575260363938,55.4,20.8
1575260356978,55.3,20.9
1575260343311,55.3,20.9
1575260314896,55.5,20.9
1575260286871,55.4,20.9
1575260209711,55.5,21
1575260170474,55.3,21
1575260158925,55.4,20.9
1575260146939,55.4,21
1575260114959,55.3,20.9
1575260024061,55.4,20.9
1575259981944,55.4,20.9
1575259954645,55.5,21
1575259820236,55.4,20.9
1575259806386,55.4,20.9
1575259715895,55.4,21
1575259589384,55.4,20.9
1575259564095,55.3,21
1575259527031,55.4,21
1575259470327,55.4,21
1575259439333,55.4,21
1575259396814,55.4,20.9
1575259304637,55.3,20.9
1575259287438,55.3,20.9
1575259277042,55.4,20.9
1575259259857,55.3,20.9
1575259245019,55.4,20.9
1575259127974,55.3,20.9
1575259085538,55.3,20.9
1575259053712,55.4,20.9
1575258971921,55.3,20.9
1575258913482,55.4,21
1575258864277,55.4,21
1575258816635,55.3,20.9
1575258802288,55.4,20.9
1575258667523,55.2,20.9
1575258617693,55.3,20.9
1575258413630,55.2,21
1575258289161,55.2,20.9
1575258202031,55.3,20.9
1575258068867,55.2,21
1575257930980,55.3,21
1575257909832,55.2,20.9
1575257898516,55.1,20.9
1575257867435,55.4,20.9
1575257798871,55.2,20.9
1575257795468,55.3,20.9
1575257740616,55.2,20.9
1575257698344,55.2,20.9
1575257664803,55.2,21
1575257580325,55.1,20.9
1575257399633,55.1,20.9
1575257382085,55.2,21
1575257224489,55.1,21
1575257203543,55.2,20.9
1575257182981,55.2,20.9
1575257036574,55.2,20.9
1575256928338,55.2,20.9
1575256910629,55.2,20.8
1575256762381,55.2,20.9
1575256689824,55.2,20.9
1575256515735,55.2,20.8
1575256466212,55.2,21
1575256278823,55.1,20.9
1575256176355,55.1,21
1575256129494,55.1,20.9
1575256061359,55.2,20.9
1575256012376,55.1,21
1575255919764,55.1,20.9
1575255909021,55,20.9
1575255894062,55.2,20.9
1575255846369,55.1,20.9
1575255798575,55.1,20.9
1575255764765,55.1,20.9
1575255719079,55,20.9
1575255690994,55.2,20.9
1575255680928,55.2,21
1575255672729,55.1,20.9
1575255656171,55.1,20.9
1575255646913,55.2,20.9
1575255588334,55.2,20.9
1575255541473,55,20.9
1575255526335,55.1,20.9
1575255456698,55.1,20.8
1575255417035,55.1,20.9
1575255365364,55.1,20.9
1575255315488,55.2,20.9
1575255303070,55.1,20.9
1575255292681,55.1,21
1575255275207,55.2,21
1575255215969,55.1,20.8
1575255199046,55.2,20.9
1575255170481,55.1,20.9
1575255110623,55.2,21
1575255078771,55.2,20.8
1575255037663,55.1,20.8
1575254909562,55.2,20.9
1575254869975,55.1,21
1575254829805,55.2,20.9
1575254802472,55.2,20.9
1575254773736,55.2,21
1575254657052,55.2,20.9
1575254618278,55.2,20.9
1575254607009,55.3,20.9
1575254585223,55.1,20.9
1575254535488,55.3,21
1575254517909,55.3,20.9
1575254471739,55.3,20.9
1575254436772,55.2,20.9
1575254410898,55.4,20.8
1575254372956,55.3,20.9
1575254283436,55.3,20.9
1575254214820,55.3,21
1575254204509,55.3,20.9
1575254197907,55.4,20.9
1575254034807,55.4,21
1575253962215,55.4,21
1575253958805,55.3,20.8
1575253875332,55.3,20.9
1575253868458,55.4,20.9
1575253854627,55.4,20.9
1575253812389,55.4,20.9
1575253759123,55.3,20.9
1575253727650,55.3,21
1575253551699,55.3,20.9
1575253497306,55.3,20.8
1575253413398,55.3,20.9
1575253375115,55.3,20.9
1575253371761,55.3,20.9
1575253350721,55.3,20.9
1575253332770,55.3,20.9
1575253207234,55.2,20.9
1575253196613,55.2,20.9
1575253137117,55.2,20.9
1575253103893,55.2,21
1575253040861,55.1,20.9
1575253005965,55.2,20.9
1575252965834,55.1,20.9
1575252958095,55.1,20.9
1575252919002,55.1,20.9
1575252831412,55.1,20.9
1575252670811,55.1,20.8
1575252628346,55.1,20.9
1575252624764,55.2,20.9
1575252542621,55.1,20.8
1575252482657,55.1,20.8
1575252305753,54.9,20.8
1575252270119,55.1,20.9
1575252217034,55,20.9
1575252199410,54.9,21
1575252157870,55,20.9
1575252136732,54.9,20.8
1575252074552,55,20.9
1575252001802,54.9,20.9
1575251983018,54.8,20.8
1575251824826,54.8,20.9
1575251778027,54.8,20.9
1575251640563,54.7,20.8
1575251619602,54.6,20.8
1575251528824,54.7,20.9
1575251496622,54.6,20.9
1575251467572,54.7,20.9
1575251393534,54.6,20.8
1575251376363,54.5,20.9
1575251263468,54.4,20.8
1575251184044,54.4,20.8
1575251111129,54.5,20.9
1575251038754,54.5,20.9
1575250979901,54.4,20.9
1575250900429,54.5,20.9
1575250857555,54.3,20.8
