1572584394967,52,27.3
1572584371310,52,27.2
1572584343867,52.1,27.3
1572584330512,52.1,27.3
1572584286231,52,27.3
1572584265938,52.1,27.3
1572584217618,52.1,27.3
1572584197763,52,27.2
1572584127845,52,27.2
1572584110876,52.1,27.3
1572584046772,52,27.2
1572584016015,52,27.3
1572584002475,52,27.3
1572583995612,52,27.3
1572583975379,51.9,27.3
1572583964807,51.9,27.3
1572583953205,51.9,27.3
1572583923017,52,27.3
1572583871745,51.9,27.4
1572583841617,51.9,27.3
1572583807154,51.9,27.3
1572583708110,51.8,27.3
1572583647170,52,27.3
1572583618904,52,27.4
1572583575298,51.9,27.2
1572583554509,52,27.4
1572583534061,52,27.4
1572583530723,51.9,27.3
1572583524023,52,27.4
1572583436718,51.8,27.4
1572583402582,51.9,27.3
1572583365204,51.9,27.3
1572583314749,51.8,27.4
1572583263578,51.9,27.4
1572583239902,51.7,27.4
1572583222837,51.8,27.4
1572583192333,51.8,27.4
1572583175608,51.8,27.4
1572583138698,51.9,27.5
1572583081032,51.8,27.5
1572583057047,51.8,27.4
1572583003308,51.8,27.3
1572582969714,51.8,27.4
1572582888298,51.8,27.5
1572582868401,51.7,27.5
1572582817427,51.7,27.5
1572582803599,51.6,27.4
1572582770014,51.7,27.5
1572582743137,51.7,27.5
1572582715933,51.7,27.4
1572582672210,51.6,27.6
1572582568002,51.6,27.5
1572582550897,51.5,27.6
1572582445512,51.3,27.6
1572582401965,51.2,27.6
1572582387400,51.2,27.6
1572582370719,51.3,27.6
1572582356941,51.3,27.7
1572582343107,51.2,27.6
1572582251447,51.4,27.7
1572582204167,51.4,27.6
1572582180985,51.4,27.6
1572582139851,51.5,27.5
1572582129654,51.3,27.6
1572582123190,51.5,27.6
1572582011847,51.6,27.7
1572581994956,51.5,27.6
1572581922717,51.5,27.6
1572581899093,51.4,27.6
1572581885385,51.5,27.6
1572581842170,51.4,27.5
1572581791850,51.5,27.6
1572581755443,51.6,27.6
1572581648804,51.6,27.6
1572581635176,51.5,27.5
1572581568001,51.6,27.5
1572581510706,51.8,27.5
1572581476897,51.8,27.6
1572581388192,51.8,27.5
1572581381564,51.6,27.6
1572581358051,51.7,27.5
1572581344593,51.7,27.6
1572581310763,51.8,27.5
1572581272545,51.9,27.6
1572581238615,51.8,27.5
1572581212097,51.7,27.6
1572581178270,51.9,27.5
1572581141350,52,27.5
1572581114154,51.8,27.5
1572581096957,51.8,27.5
1572581008792,51.9,27.4
1572580985096,51.9,27.5
1572580957623,51.9,27.6
1572580897037,51.9,27.5
1572580886955,51.9,27.5
1572580850681,51.9,27.5
1572580796298,51.9,27.6
1572580786608,51.8,27.6
1572580766298,51.9,27.5
1572580749497,51.8,27.5
1572580705513,52,27.6
1572580665407,51.8,27.6
1572580623948,51.9,27.5
1572580597080,51.8,27.6
1572580553549,51.9,27.6
1572580516094,51.9,27.6
1572580466088,51.8,27.5
1572580438804,51.9,27.6
1572580408456,51.8,27.6
1572580374336,51.7,27.6
1572580343548,51.7,27.5
1572580299359,51.8,27.6
1572580238713,51.8,27.6
1572580203936,51.7,27.6
1572580142691,51.8,27.6
1572580115881,51.7,27.6
1572580062630,51.7,27.6
1572580039393,51.6,27.6
1572580022239,51.7,27.5
1572580005705,51.7,27.7
1572579988735,51.7,27.5
1572579924001,51.8,27.7
1572579876240,51.8,27.6
1572579865927,51.9,27.6
1572579855789,51.8,27.6
1572579805148,51.9,27.6
1572579774575,51.8,27.6
1572579737627,51.7,27.6
1572579716653,51.7,27.6
1572579672289,51.8,27.6
1572579631741,51.8,27.6
1572579611531,51.7,27.6
1572579597518,51.8,27.7
1572579587579,51.7,27.6
1572579577931,51.7,27.6
1572579409542,51.9,27.6
1572579386451,51.9,27.6
1572579339424,51.8,27.6
1572579198443,51.9,27.6
1572579154434,51.9,27.6
1572579134481,51.9,27.6
1572579093440,51.9,27.6
1572579052640,51.8,27.6
1572579042869,51.8,27.6
1572579001879,51.8,27.6
1572578973827,51.8,27.6
1572578903223,51.8,27.7
1572578879324,51.8,27.6
1572578855528,51.9,27.7
1572578841913,51.9,27.7
1572578798455,51.8,27.8
1572578735329,51.7,27.6
1572578651327,51.9,27.7
1572578633726,51.9,27.6
1572578600090,51.8,27.7
1572578582545,52,27.7
1572578561423,51.9,27.6
1572578541383,52,27.6
1572578507390,52,27.6
1572578500883,52,27.7
1572578487732,51.9,27.6
1572578407004,52.1,27.7
1572578312973,51.9,27.6
1572578275891,52,27.7
1572578262922,52,27.7
