1572584333869,62,22.9
1572584289741,62,22.8
1572584224277,62,22.9
1572584187576,62.1,23
1572584152534,62.1,23
1572584057020,62.1,22.9
1572583981981,62.2,22.9
1572583653872,62.1,22.9
1572583595514,62.2,22.9
1572583585635,62.3,22.9
1572583510560,62,22.9
1572583476904,62.1,22.9
1572583399251,62.1,23
1572583308081,61.9,23.1
1572583209073,61.9,23
1572583145292,61.7,23
1572583111215,61.7,23.1
1572583067204,61.7,23.1
1572582956461,61.6,23.1
1572582942917,61.6,23.1
1572582875123,61.8,23.3
1572582827716,61.7,23.2
1572582613183,61.9,23.2
1572582581919,62,23.2
1572582540669,62,23.3
1572582523638,62,23.3
1572582428692,61.9,23.2
1572582288619,62.2,23.2
1572582258403,62.3,23.3
1572582234247,62.5,23.3
1572582210898,62.6,23.3
1572582075890,62.8,23.3
1572582021862,62.7,23.3
1572582001655,62.7,23.3
1572581970537,62.6,23.3
1572581940015,62.5,23.3
1572581915887,62.4,23.3
1572581863255,62.6,23.3
1572581772166,62.5,23.2
1572581748563,62.5,23.3
1572581738244,62.5,23.3
1572581724696,62.5,23.3
1572581714567,62.5,23.4
1572581574698,62.5,23.3
1572581560502,62.5,23.3
1572581523942,62.5,23.3
1572581458593,62.6,23.4
1572581415757,62.5,23.4
1572581401614,62.5,23.3
1572581297687,62.3,23.4
1572581225063,62.3,23.4
1572581171489,62.3,23.4
1572581130989,62.3,23.3
1572581103604,62.1,23.4
1572581029392,62.1,23.4
1572581022658,62,23.4
1572580988351,62.2,23.5
1572580793154,61.5,23.5
1572580762919,61.6,23.5
1572580661634,61.5,23.5
1572580647895,61.5,23.4
1572580563490,61.7,23.6
1572580536642,61.6,23.5
1572580519402,61.5,23.5
1572580492984,61.5,23.5
1572580486318,61.4,23.6
1572580472742,61.5,23.7
1572580363942,61.4,23.6
1572580360643,61.4,23.5
1572580260893,61.5,23.7
1572580218656,61.6,23.6
1572580210907,61.6,23.5
1572579995479,61.8,23.6
1572579975305,61.7,23.7
1572579965416,61.7,23.6
1572579859293,61.9,23.6
1572579839016,61.9,23.7
1572579811945,61.8,23.6
1572579791356,61.7,23.6
1572579784504,61.8,23.7
1572579744282,61.8,23.6
1572579685631,61.9,23.6
1572579662034,62,23.6
1572579618697,62,23.7
1572579567893,61.7,23.7
1572579513885,61.2,23.6
1572579486855,61.1,23.8
1572579439854,61,23.7
1572579412795,61,23.7
1572579269234,60.8,23.8
1572579249041,60.8,23.7
1572579127954,60.6,23.7
1572579005123,60.4,23.8
1572578936454,60.3,23.8
1572578926080,60.5,23.8
1572578909709,60.5,23.9
1572578788436,60.6,23.9
1572578742025,60.4,23.7
1572578732074,60.5,23.8
1572578678032,60.5,23.8
1572578609850,60.3,23.8
1572578589921,60.5,23.9
1572578547935,60.4,23.9
1572578528177,60.5,23.9
1572578433674,60.6,23.9
1572578427138,60.7,23.9
1572578413671,60.6,23.9
1572578380073,60.6,23.8
1572578373594,60.5,23.8
1572578353888,60.6,23.9
1572578333248,60.6,23.8
1572578319535,60.6,23.9
1572578316271,60.6,23.9
1572578279343,60.4,23.8
1572578239697,60.3,23.8
1572578226031,60.3,23.9
1572578219441,60.3,23.8
1572578185268,60.6,23.9
1572578162033,60.6,23.9
1572578155367,60.5,23.9
1572578141697,60.6,23.8
1572578121849,60.7,23.9
1572578108253,60.7,23.9
1572577972136,60.9,23.9
1572577874026,60.7,23.9
1572577849927,60.7,23.9
1572577826466,60.6,23.9
1572577762367,60.6,23.8
1572577759026,60.6,23.9
1572577738744,60.5,23.9
1572577718514,60.6,23.9
1572577694474,60.6,23.8
1572577567368,60.7,24
1572577526789,60.7,23.9
1572577493574,60.9,23.9
1572577479685,60.9,23.9
1572577466023,60.8,23.9
1572577301411,61,23.9
1572577294718,61,23.8
1572577145389,61.3,23.8
1572577022901,60.8,24
1572576996965,60.8,23.9
1572576987217,60.8,23.9
1572576855597,60.9,23.8
1572576848757,60.9,23.8
1572576813976,61,24
1572576759555,61,24
1572576664026,61.1,24
1572576633227,61.1,23.9
1572576564980,61.5,24.1
1572576537867,61.3,24
1572576480429,61.5,24
1572576466691,61.6,24
1572576449831,61.7,24
1572576443117,61.7,24
1572576395777,61.8,24
1572576341461,61.8,24.1
1572576328299,61.7,24
1572576294466,61.8,24
1572576218373,61.9,24.1
1572576167510,62,24
1572576122080,62,23.9
1572576067018,62.1,24
1572576023338,62.4,24.1
1572575895819,63,24.1
1572575875207,63,24
1572575837665,63.2,24.1
1572575739293,63.5,24
1572575732284,63.4,24
1572575693423,63.5,24
1572575682568,63.6,24
1572575666127,63.8,24
1572575631856,63.9,24
1572575533416,64.7,24
1572575509652,64.8,24.1
1572575465513,65.5,24.2
1572575417253,65.7,24
1572575399384,65.7,24.1
1572575315062,66.30001,24.1
1572575284718,66.4,24.1
1572575196457,66.9,24.1
1572575185869,66.8,24.1
1572575088531,67,24.2
1572575017155,66.5,24.2
1572574905524,66.30001,24.2
1572574782798,66.7,24.3
1572574775960,66.8,24.3
1572574762631,66.7,24.2
1572574739057,66.7,24.1
1572574652625,66,24.2
1572574539708,66.1,24.2
1572574512416,66.1,24.1
1572574492244,66,24.1
1572574465196,66,24.1
1572574431226,66.2,24.2
1572574403525,66.1,24.2
1572574352720,66.1,24.2
1572574317719,65.9,24.2
1572574287364,65.8,24.2
1572574276879,65.5,24.3
1572574266606,65.5,24.1
1572574214607,66,24.2
1572574167112,65.9,24.3
1572574116322,65.8,24.2
1572574095486,65.8,24.2
1572574092114,65.9,24.2
1572574068762,65.8,24.3
1572574058634,65.8,24.3
1572574033702,65.7,24.3
1572574030358,65.7,24.3
1572573927653,65.5,24.2
1572573917752,65.6,24.3
1572573863520,65.3,24.4
1572573710705,65.3,24.3
1572573600602,65,24.3
1572573539289,64.7,24.3
1572573488848,64.4,24.3
1572573445849,64.2,24.3
1572573408659,64.2,24.3
1572573395403,64.1,24.3
1572573344352,63.7,24.4
1572573294019,63.6,24.3
1572573287074,63.7,24.3
1572573213139,63.5,24.4
1572573199404,63.4,24.3
1572573149087,62.8,24.3
1572573132395,62.7,24.2
1572573112436,62.9,24.2
1572573092079,62.9,24.4
1572573047758,62.9,24.3
1572573030482,62.9,24.3
1572573020117,63,24.3
1572573016549,62.9,24.3
1572572937399,61.9,24.3
1572572841480,61.5,24.3
1572572824611,61.6,24.4
1572572814605,61.6,24.3
1572572737146,61.4,24.3
1572572705787,61.3,24.4
1572572619241,61,24.3
1572572602500,61,24.4
1572572545171,60.6,24.4
1572572484311,60.3,24.4
1572572470480,60.2,24.3
1572572367499,60.2,24.4
1572572347405,60.1,24.3
1572572316663,60.2,24.3
1572572285143,60.4,24.4
1572572265478,60.5,24.4
1572572217707,60.7,24.3
1572572129832,61.2,24.5
1572572102183,61.1,24.4
1572572071244,60.9,24.4
1572572026877,61,24.4
1572571940335,61.2,24.3
1572571923694,61.3,24.4
1572571889394,61.5,24.5
1572571882691,61.6,24.4
1572571835688,61.7,24.4
1572571748332,62.5,24.4
1572571731279,62.7,24.4
1572571707694,63,24.4
1572571677293,63.5,24.4
1572571646098,64,24.4
1572571639455,64.5,24.4
1572571628917,64.4,24.5
1572571591432,64.8,24.3
1572571581458,64.8,24.3
1572571574564,64.8,24.4
1572571530309,65.2,24.4
1572571509778,65.2,24.4
1572571331643,65.4,24.4
1572571296580,65.4,24.4
1572571263194,65.2,24.5
1572571242909,65.2,24.6
1572571166653,64.7,24.4
1572571156340,64.8,24.5
1572571136055,64.8,24.4
1572571084573,65,24.5
1572570999359,65.4,24.6
1572570996042,65.3,24.6
1572570989296,65.3,24.5
1572570979285,65.3,24.5
1572570957565,65.2,24.4
1572570893089,64.9,24.5
1572570876198,65.5,24.6
1572570788415,65.3,24.6
1572570692687,64.9,24.5
1572570619936,65.3,24.5
1572570568714,65.2,24.6
1572570460553,64.8,24.6
1572570421786,64.7,24.7
1572570374188,64.4,24.6
1572570236224,63.1,24.6
1572570226153,63.3,24.7
1572570163692,62.5,24.7
1572570153485,62.4,24.7
1572570143710,62.4,24.6
1572570106111,62.1,24.7
1572570050410,61.9,24.7
1572569973236,61.9,24.7
1572569949081,62,24.7
1572569925476,62.2,24.7
1572569880992,62.3,24.7
1572569865138,62.1,24.8
1572569831454,61.3,24.6
1572569810886,61.4,24.7
1572569766687,61.2,24.8
1572569642035,62,24.7
1572569591859,60.7,24.7
1572569439038,60.3,24.7
1572569428726,60.2,24.7
1572569377385,60.3,24.7
1572569346576,60.2,24.7
1572569300229,60.4,24.7
1572569268521,60.7,24.7
1572569255003,60.7,24.7
1572569241884,60.8,24.8
1572569221091,61.1,24.8
1572569187654,61.1,24.8
1572569167275,60.9,24.8
1572569066881,60.7,24.8
1572569019666,59.4,24.9
1572568982314,59.4,24.7
1572568900288,60,24.7
1572568779540,60.6,24.7
1572568752279,60.2,24.8
1572568639140,60.7,24.7
1572568605495,60.4,24.7
1572568544698,60.2,24.7
1572568531241,59.9,24.7
1572568500546,59.9,24.8
1572568377806,58.8,24.8
1572568312387,56.7,24.8
1572568305498,56.3,24.8
1572568298719,55.5,24.8
1572568248112,55.1,24.8
1572568224842,55.1,24.9
1572568200979,54.7,24.8
1572568111069,52.3,24.8
1572568028373,52.2,24.8
1572568021416,52.2,24.8
1572568001449,52.1,24.8
1572567980531,52.2,24.8
1572567966649,52.1,24.9
1572567867715,52.1,24.8
1572567859790,51.9,24.9
1572567813494,52,24.8
1572567708719,51.6,24.8
1572567685059,51.7,24.9
1572567658042,51.6,24.9
1572567620472,51.6,24.9
1572567606858,51.5,24.9
1572567579694,51.5,24.9
1572567454923,52.3,24.9
1572567391804,51.4,24.9
1572567370961,51.6,24.9
1572567367549,51.5,25
1572567301218,51.9,24.9
1572567287768,52.2,24.9
1572567277651,51.9,24.9
1572567226408,52,25
1572567212365,51.9,25
1572567054755,52.7,25
1572567034089,53.8,25
1572567003110,52.9,25
1572566996311,52.9,25
1572566900503,53.4,25
1572566845392,53.9,25
1572566788009,54.7,25.1
1572566735289,54.9,25.1
1572566722425,55,25.1
1572566702533,55,25.1
1572566588983,53.8,25.1
1572566567254,53.6,25
