time,relative_humidity,temperature
1572580803220,56.5,26.5
1572580756052,56.5,26.5
1572580603958,56.6,26.6
1572580570118,56.6,26.6
1572580506150,56.5,26.6
1572580455436,56.5,26.5
1572580442151,56.5,26.5
1572580411896,56.5,26.6
1572580388181,56.5,26.5
1572580350339,56.6,26.5
1572580329364,56.5,26.5
1572580242293,56.4,26.5
1572580228573,56.5,26.6
1572580207336,56.5,26.7
1572580152635,56.6,26.6
1572580025590,56.5,26.7
1572579992107,56.5,26.6
1572579981998,56.5,26.7
1572579937548,56.5,26.6
1572579912853,56.5,26.6
1572579818739,56.4,26.6
1572579797917,56.5,26.6
1572579777798,56.5,26.6
1572579760748,56.5,26.6
1572579723486,56.5,26.6
1572579713493,56.5,26.5
1572579706709,56.6,26.5
1572579658425,56.5,26.6
1572579655155,56.6,26.6
1572579638255,56.6,26.6
1572579547447,56.6,26.6
1572579435982,56.6,26.6
1572579425979,56.5,26.6
1572579416056,56.5,26.6
1572579399537,56.6,26.6
1572579376435,56.5,26.6
1572579366446,56.6,26.6
1572579342798,56.6,26.6
1572579326037,56.6,26.6
1572579306146,56.6,26.7
1572579289183,56.6,26.6
1572579255983,56.5,26.6
1572579222108,56.5,26.6
1572579177613,56.5,26.6
1572579161080,56.6,26.6
1572579144433,56.5,26.5
1572579114784,56.5,26.6
1572579080070,56.5,26.6
1572578953248,56.6,26.6
1572578939722,56.7,26.6
1572578886061,56.7,26.7
1572578868998,56.6,26.6
1572578859108,56.6,26.6
1572578848853,56.6,26.6
1572578825272,56.6,26.6
1572578815316,56.6,26.7
1572578801929,56.7,26.7
1572578751891,56.7,26.7
1572578725208,56.6,26.6
1572578711678,56.6,26.6
1572578647674,56.7,26.6
1572578494306,56.7,26.6
1572578467729,56.7,26.6
1572578396985,56.7,26.6
1572578302841,56.6,26.6
1572578289227,56.8,26.6
1572578269422,56.7,26.7
1572578172063,56.7,26.6
1572578087786,56.7,26.7
1572578077948,56.7,26.6
1572578057719,56.7,26.6
1572578047587,56.8,26.7
1572578021975,56.7,26.7
1572578018633,56.8,26.6
1572577988771,56.8,26.7
1572577942085,56.8,26.6
1572577935582,56.7,26.7
1572577769321,56.7,26.7
1572577742305,56.7,26.7
1572577721878,56.7,26.7
1572577661021,56.7,26.6
1572577650319,56.7,26.7
1572577530072,56.8,26.7
1572577518947,56.7,26.6
1572577418091,56.8,26.6
1572577394369,56.8,26.6
1572577365837,56.8,26.6
1572577270757,56.8,26.6
1572577256326,56.8,26.7
1572577121921,56.9,26.7
1572577110380,56.8,26.7
1572577073719,56.9,26.8
1572577029546,56.8,26.7
1572577003627,56.9,26.7
1572576954385,56.8,26.7
1572576926871,56.8,26.7
1572576872728,56.8,26.7
1572576783160,56.9,26.8
1572576776403,56.8,26.7
1572576736174,56.8,26.7
1572576732704,56.7,26.7
1572576698908,56.8,26.6
1572576598784,56.9,26.6
1572576578566,56.8,26.7
1572576568375,56.9,26.7
1572576554977,56.8,26.7
1572576527728,56.8,26.7
1572576432717,56.8,26.7
1572576304324,56.8,26.7
1572576287504,56.9,26.7
1572576246125,56.9,26.7
1572576156986,56.9,26.8
1572576136441,56.9,26.7
1572576087492,56.9,26.8
1572576037088,56.8,26.7
1572576030243,56.8,26.7
1572576005931,56.9,26.7
1572575969425,56.8,26.7
1572575939203,56.8,26.8
1572575817330,56.8,26.7
1572575787407,56.8,26.7
1572575760010,56.8,26.7
1572575721605,56.7,26.8
1572575672709,56.8,26.8
1572575604429,56.7,26.7
1572575591059,56.7,26.8
1572575584073,56.7,26.7
1572575520041,56.7,26.8
1572575458713,56.6,26.7
1572575355402,56.6,26.7
1572575318459,56.6,26.8
1572575304917,56.6,26.8
1572575233859,56.6,26.7
1572575165976,56.5,26.6
1572575122671,56.5,26.8
1572575116020,56.5,26.8
1572575057953,56.4,26.7
1572575037642,56.4,26.7
1572575000440,56.4,26.7
1572574986800,56.4,26.8
1572574952701,56.4,26.7
1572574925634,56.4,26.7
1572574891816,56.4,26.7
1572574857923,56.5,26.9
1572574847700,56.5,26.7
1572574807034,56.5,26.7
1572574789767,56.4,26.6
1572574688022,56.4,26.7
1572574662616,56.4,26.7
1572574553611,56.2,26.8
1572574532414,56.3,26.7
1572574495531,56.2,26.7
1572574472171,56.2,26.7
1572574434550,56.2,26.8
1572574424077,56.2,26.7
1572574396984,56.2,26.7
1572574369890,56.3,26.7
1572574311152,56.2,26.7
1572574245072,56.2,26.7
1572574231609,56.1,26.7
1572574170435,56.1,26.7
1572574157104,56.1,26.7
1572574075367,56.1,26.8
1572574020108,56.1,26.8
1572574010201,56.1,26.8
1572573989922,56.0,26.7
1572573965484,56.0,26.7
1572573951504,56.0,26.8
1572573911024,56.0,26.7
1572573873547,56.0,26.7
1572573860184,56.0,26.7
1572573850121,56.0,26.7
1572573686618,56.0,26.7
1572573673088,56.0,26.6
1572573644206,55.9,26.7
1572573627974,56.1,26.8
1572573615371,56.0,26.7
1572573593815,55.9,26.7
1572573515610,55.9,26.7
1572573492349,55.9,26.8
1572573468941,56.0,26.7
1572573452597,55.9,26.7
1572573431827,55.9,26.7
1572573421714,55.9,26.8
1572573364930,55.9,26.8
1572573226404,56.0,26.7
1572573078549,55.8,26.7
1572573054569,55.8,26.7
1572572995666,55.8,26.7
1572572971934,55.9,26.7
1572572951196,55.9,26.8
1572572869245,55.7,26.8
1572572844758,55.8,26.8
1572572790073,55.8,26.7
1572572750518,55.9,26.6
1572572681249,55.9,26.8
1572572670979,55.8,26.8
1572572514752,55.9,26.8
1572572480902,55.8,26.8
1572572439556,55.9,26.8
1572572384005,55.9,26.8
1572572327196,55.9,26.7
1572572174744,55.8,26.8
1572572133199,55.7,26.8
1572572119857,55.7,26.7
1572572023284,55.7,26.8
1572572016273,55.7,26.8
1572571977828,55.7,26.7
1572571964101,55.7,26.7
1572571899403,55.7,26.7
1572571896041,55.7,26.7
1572571875784,55.7,26.7
1572571851606,55.7,26.8
1572571793485,55.5,26.8
1572571775752,55.7,26.7
1572571673795,55.6,26.8
1572571594657,55.6,26.7
1572571533740,55.5,26.7
1572571464964,55.5,26.7
1572571447836,55.5,26.8
1572571283304,55.2,26.7
1572571215624,55.2,26.8
1572571190337,55.3,26.8
1572571153116,55.1,26.7
1572571129144,55.3,26.8
1572571056459,55.2,26.8
1572571013314,55.2,26.7
1572570967934,55.1,26.7
1572570950867,55.1,26.8
1572570920552,55.1,26.8
1572570889738,55.1,26.8
1572570723788,55.1,26.7
1572570696010,55.1,26.8
1572570640892,55.0,26.8
1572570585952,55.0,26.8
1572570572038,54.8,26.8
1572570531773,54.9,26.8
1572570497658,54.9,26.7
1572570477373,54.8,26.8
1572570438901,54.8,26.8
1572570391040,54.8,26.7
1572570380951,54.7,26.7
1572570300755,54.5,26.8
1572570283571,54.7,26.7
1572570242829,54.6,26.8
1572570095943,54.6,26.8
1572570088877,54.6,26.7
1572570046985,54.6,26.7
1572570035332,54.6,26.7
1572569955698,54.5,26.8
1572569928789,54.5,26.8
1572569898927,54.5,26.7
1572569887924,54.5,26.8
1572569824647,54.5,26.7
1572569797071,54.5,26.8
1572569793586,54.5,26.8
1572569783444,54.3,26.8
1572569749889,54.4,26.8
1572569712747,54.5,26.7
1572569692441,54.4,26.8
1572569689174,54.3,26.7
1572569632291,54.3,26.7
1572569622495,54.4,26.7
1572569612199,54.3,26.7
1572569575235,54.2,26.7
1572569544749,54.3,26.8
1572569511130,54.3,26.7
1572569455714,54.4,26.9
1572569401537,54.2,26.7
1572569388002,54.3,26.8
1572569350015,54.3,26.8
1572569307382,54.3,26.8
1572569258443,54.3,26.7
1572569160151,54.1,26.7
1572569139619,54.1,26.7
1572569132791,54.1,26.8
1572569063662,54.1,26.8
1572568961525,54.0,26.8
1572568876280,54.0,26.7
1572568823671,54.0,26.8
1572568775932,53.9,26.7
1572568725395,53.9,26.8
1572568711870,53.9,26.7
1572568469947,53.8,26.7
1572568449397,53.8,26.8
1572568445818,53.7,26.8
1572568413467,53.8,26.8
1572568401978,53.9,26.8
1572568359866,53.9,26.7
1572568319030,53.9,26.7
1572568302058,53.9,26.7
1572568275074,53.9,26.8
1572568214900,53.9,26.8
1572568167211,53.9,26.8
1572568147368,53.8,26.7
1572568097422,53.8,26.7
1572567939714,53.9,26.7
1572567871208,53.7,26.8
1572567792993,53.8,26.7
1572567744425,53.9,26.7
1572567712122,53.8,26.7
1572567668236,53.8,26.8
1572567589877,53.7,26.8
1572567538472,53.9,26.8
1572567511071,53.8,26.8
1572567473225,53.9,26.7
1572567426041,53.9,26.7
1572567398731,53.9,26.6
1572567336457,53.9,26.8
1572567326535,53.9,26.8
1572567267339,54.0,26.8
1572567260050,53.9,26.6
1572567239458,53.9,26.7
1572567167720,53.9,26.7
1572567136755,53.8,26.8
1572567112677,54.0,26.7
1572567058170,53.9,26.7
1572567027383,54.0,26.7
1572567013458,54.0,26.7
1572566945318,54.0,26.7
1572566863796,53.9,26.7
1572566803645,53.9,26.7
1572566743700,53.9,26.7
1572566730029,53.9,26.8
1572566630254,54.0,26.7
1572566523492,53.8,26.8
1572566459513,53.9,26.7
1572566448118,53.8,26.7
1572566436286,53.8,26.7
1572566385336,53.8,26.7
1572566328400,53.9,26.6
1572566321569,53.9,26.7
1572566314684,53.9,26.8
1572566287223,53.8,26.6
1572566273209,53.9,26.7
1572566253272,53.9,26.7
1572566218702,54.0,26.6
1572566184781,53.8,26.6
1572566147454,53.8,26.7
1572566086002,53.7,26.7
1572566065809,53.7,26.7
1572566062257,53.8,26.7
1572566018103,53.7,26.7
1572566004598,53.8,26.7
1572565950378,53.7,26.7
1572565893010,53.7,26.7
1572565821016,53.7,26.8
1572565814357,53.7,26.6
1572565800999,53.6,26.7
1572565794214,53.6,26.7
1572565770918,53.7,26.7
1572565754370,53.6,26.7
1572565734314,53.8,26.8
1572565687194,53.6,26.7
1572565658241,53.6,26.7
1572565589061,53.4,26.6
1572565561959,53.5,26.7
1572565504986,53.5,26.7
1572565497681,53.6,26.7
1572565472698,53.5,26.7
1572565455777,53.6,26.7
1572565408773,53.7,26.7
1572565366855,53.6,26.6
1572565343385,53.7,26.7
1572565309261,53.6,26.7
1572565254902,53.6,26.7
1572565238161,53.6,26.7
1572565204769,53.5,26.6
1572565163258,53.4,26.7
1572565136135,53.5,26.6
1572565119322,53.5,26.7
1572565049482,53.7,26.7
1572565043007,53.6,26.6
1572565036023,53.7,26.6
1572565025628,53.7,26.7
1572565019150,53.7,26.6
1572565009129,53.7,26.7
1572564975669,53.7,26.7
1572564962066,53.7,26.7
1572564944843,53.6,26.6
1572564897403,53.7,26.7
1572564883309,53.7,26.6
1572564839609,53.7,26.6
1572564819356,53.8,26.7
1572564785719,53.6,26.7
1572564694914,53.6,26.6
1572564634673,53.5,26.6
1572564505099,53.4,26.6
1572564488366,53.6,26.6
1572564440417,53.5,26.7
1572564426886,53.5,26.6
1572564409586,53.6,26.7
1572564396353,53.6,26.7
1572564375563,53.6,26.6
1572564364651,53.7,26.7
1572564336879,53.7,26.6
1572564258795,53.6,26.8
1572564235206,53.5,26.6
1572564204301,53.4,26.7
1572564194064,53.5,26.6
1572564167742,53.5,26.7
1572564154336,53.5,26.7
1572564103653,53.3,26.6
1572564079720,53.2,26.7
1572564052159,53.1,26.7
1572563962825,53.0,26.6
1572563914096,53.2,26.6
1572563891149,53.2,26.6
1572563870701,53.3,26.6
1572563856941,53.2,26.6
1572563843419,53.2,26.6
1572563830181,53.4,26.7
1572563805867,53.4,26.7
1572563795969,53.5,26.7
1572563754841,53.6,26.5
1572563707285,53.6,26.7
1572563643410,53.7,26.7
1572563619786,53.7,26.7
1572563575699,53.7,26.7
1572563568828,53.7,26.7
1572563544156,53.8,26.6
1572563523604,53.8,26.6
1572563467855,54.0,26.7
1572563422938,54.1,26.6
1572563401309,54.1,26.6
1572563271373,54.2,26.6
1572563261137,54.1,26.6
1572563254390,54.2,26.7
1572563244289,54.1,26.6
1572563207219,54.1,26.6
1572563186626,54.1,26.6
1572563068541,54.0,26.6
1572563039888,54.1,26.6
1572563033030,54.2,26.7
1572562988798,54.2,26.6
1572562961129,54.1,26.6
1572562904212,54.1,26.7
1572562879947,54.3,26.6
1572562861901,54.2,26.6
1572562833123,54.3,26.6
1572562811724,54.2,26.5
1572562804643,54.3,26.6
1572562794065,54.3,26.7
1572562753166,54.2,26.6
1572562742900,54.4,26.6
1572562732550,54.3,26.6
1572562722288,54.3,26.6
1572562675109,54.3,26.6
1572562664683,54.3,26.6
1572562605276,54.3,26.6
1572562520332,54.3,26.6
1572562499657,54.3,26.7
1572562472715,54.2,26.5
1572562465694,54.3,26.7
1572562444736,54.1,26.6
1572562403575,54.0,26.7
1572562386361,53.9,26.5
1572562325349,54.1,26.6
1572562261339,54.2,26.5
1572562204143,54.4,26.6
1572562180057,54.3,26.5
1572562163276,54.3,26.5
1572562084012,53.9,26.6
1572562059693,53.9,26.5
1572561947643,54.3,26.5
1572561890191,54.3,26.6
1572561775545,54.4,26.6
1572561737138,54.2,26.6
1572561639771,54.3,26.6
1572561626081,54.3,26.6
1572561501439,53.7,26.6
1572561449393,53.7,26.6
1572561435379,53.8,26.6
1572561421535,53.9,26.6
1572561387769,53.8,26.6
1572561336879,54.0,26.7
1572561272445,54.2,26.6
1572561202696,54.5,26.6
1572561112053,54.3,26.6
1572561083977,54.4,26.6
1572561080526,54.5,26.6
1572560938179,54.5,26.5
1572560900033,54.5,26.6
1572560889104,54.6,26.5
1572560827389,54.7,26.6
1572560789738,54.7,26.6
1572560752561,54.5,26.6
1572560732009,54.5,26.6
1572560700125,54.5,26.5
1572560686571,54.3,26.6
1572560645108,54.3,26.6
1572560624941,54.4,26.5
1572560621219,54.6,26.5
1572560429623,54.8,26.6
1572560412496,54.8,26.5
1572560398043,54.8,26.5
1572560308567,55.0,26.6
1572560252957,54.8,26.6
1572560216261,54.7,26.6
1572560189087,54.6,26.5
1572559908721,54.6,26.5
1572559847144,54.9,26.4
1572559766867,55.2,26.5
1572559634074,54.7,26.4
1572559609348,55.1,26.5
1572559587578,55.2,26.6
1572559577293,55.1,26.5
1572559570594,55.1,26.5
1572559556765,55.2,26.5
1572559548447,55.1,26.5
1572559541755,55.2,26.5
1572559476170,55.2,26.5
1572559410305,55.0,26.5
1572559386167,55.1,26.5
1572559324757,55.2,26.5
1572559199866,54.8,26.5
1572559169150,55.0,26.5
1572559162395,54.9,26.4
1572559105824,55.2,26.5
1572559065985,55.3,26.5
1572559042321,55.4,26.4
1572558826670,55.5,26.5
1572558766617,55.4,26.5
1572558706731,55.6,26.5
1572558689785,55.6,26.5
1572558675154,55.6,26.4
1572558653551,55.8,26.4
1572558642387,55.9,26.5
1572558606182,55.9,26.5
1572558569716,55.8,26.5
1572558532041,55.7,26.4
1572558521345,55.6,26.4
1572558449881,55.2,26.5
1572558439443,55.3,26.5
1572558341668,55.7,26.4
1572558254297,55.7,26.5
1572558215094,55.8,26.3
1572558168584,55.9,26.5
1572558150869,55.9,26.5
1572558073394,55.9,26.5
1572558012460,56.0,26.4
1572557999818,55.9,26.5
1572557944105,56.1,26.4
1572557917262,56.1,26.3
1572557899456,56.2,26.3
1572557888998,56.2,26.4
1572557850688,56.1,26.4
1572557754158,56.3,26.4
1572557736928,56.3,26.3
1572557669595,56.3,26.5
1572557582196,56.4,26.4
1572557564039,56.3,26.4
1572557517888,56.4,26.5
1572557484886,56.3,26.4
1572557392626,56.4,26.3
1572557287152,56.5,26.4
1572557280114,56.5,26.3
1572557223887,56.5,26.4
1572557188157,56.6,26.4
1572557167395,56.6,26.3
1572557048931,56.5,26.4
1572557000533,56.5,26.4
1572556950184,56.5,26.3
1572556917182,56.4,26.4
1572556892932,56.5,26.3
1572556879212,56.5,26.3
1572556850351,56.5,26.4
1572556823538,56.4,26.3
1572556791958,56.4,26.3
1572556767327,56.4,26.3
1572556686583,56.5,26.3
1572556659566,56.5,26.3
1572556599149,56.6,26.3
1572556492497,56.7,26.2
1572556487816,56.7,26.2
1572556474008,56.7,26.3
1572556409941,56.8,26.2
1572556399709,56.7,26.2
1572556389303,56.8,26.3
1572556302769,56.8,26.3
1572556230157,56.7,26.2
1572556120233,56.8,26.3
1572556097696,56.8,26.2
1572556008531,56.7,26.2
1572555990586,56.9,26.3
1572555913617,56.8,26.3
1572555906257,56.8,26.2
1572555782177,56.8,26.3
1572555774352,56.8,26.2
1572555729047,56.8,26.2
1572555687708,56.7,26.1
1572555637949,56.7,26.2
1572555614678,56.8,26.2
1572555596795,56.7,26.2
1572555548527,56.7,26.2
1572555545231,56.8,26.1
1572555512806,56.8,26.2
1572555486719,56.8,26.2
1572555476407,56.8,26.2
1572555445485,56.8,26.2
1572555396411,56.7,26.1
1572555372517,56.8,26.2
1572555299710,56.8,26.2
1572555178523,56.9,26.2
1572555119899,56.9,26.2
1572555081260,57.0,26.2
1572555056943,57.0,26.2
1572555049647,56.9,26.1
1572555021466,56.9,26.1
1572555006388,56.9,26.1
1572554968855,57.0,26.1
1572554961859,56.9,26.1
1572554941655,57.0,26.2
1572554918316,56.9,26.1
1572554803816,56.9,26.2
1572554797040,56.9,26.1
1572554768430,56.8,26.1
1572554735724,56.9,26.1
1572554626614,56.8,26.1
1572554579927,56.9,26.1
1572554532987,56.9,26.1
1572554472647,56.9,26.1
1572554439692,56.9,26.1
1572554407325,56.8,26.1
1572554351696,56.9,26.1
1572554290667,56.9,26.0
1572554262648,56.9,26.1
1572554245554,57.0,26.0
1572554151298,57.1,26.0
1572554141312,57.0,26.1
1572554075577,57.0,26.1
1572554040204,57.0,26.0
1572553912665,57.0,26.0
1572553877371,56.9,26.1
1572553818740,56.9,26.1
1572553790143,57.0,26.0
1572553776523,56.9,25.9
1572553737602,57.1,26.0
1572553581029,57.0,26.1
1572553556319,56.9,26.0
1572553451030,57.0,26.0
1572553418085,56.9,25.9
1572553375098,57.0,26.0
1572553371880,56.9,26.0
1572553325177,56.9,26.0
1572553256702,56.9,26.0
1572553201859,56.9,26.0
1572553160595,57.0,26.0
1572553139979,57.0,26.0
1572553129703,57.0,26.0
1572553067233,56.9,26.0
1572552964107,57.1,26.0
1572552922149,56.9,26.0
1572552918790,57.0,25.9
1572552889897,57.0,25.9
1572552873052,56.9,25.9
1572552862688,56.9,26.0
1572552817742,57.0,26.0
1572552797455,57.0,26.0
1572552715591,57.0,25.9
1572552657151,57.0,26.0
1572552614343,56.9,25.9
1572552568949,57.0,26.0
1572552562006,57.1,25.8
1572552548378,57.0,25.9
1572552496961,56.9,25.9
1572552358426,57.0,25.9
1572552337936,57.0,25.8
1572552308780,57.2,25.9
1572552291579,56.9,25.9
1572552237458,57.1,25.9
1572552198452,56.9,25.9
1572552179582,56.9,25.9
1572552159120,57.0,25.8
1572552155598,57.0,25.9
1572552117292,57.0,25.9
1572552113518,57.0,25.9
1572552030644,57.0,25.8
1572552013111,57.0,25.9
1572551878942,57.1,25.9
1572551844032,56.9,25.8
1572551826443,57.0,25.8
1572551785144,56.9,25.9
1572551767291,56.9,25.9
1572551724970,57.1,25.9
1572551650816,57.0,25.8
1572551637169,57.0,25.9
1572551573203,57.1,25.9
1572551544690,57.0,25.8
1572551459325,57.0,25.8
1572551455925,57.0,25.8
1572551398234,57.0,25.8
1572551362499,57.0,25.9
1572551200155,56.9,25.8
1572551179724,57.0,25.8
1572551151467,57.0,25.7
1572551083523,57.0,25.8
1572551035995,57.0,25.8
1572551012375,56.9,25.7
1572550958529,57.0,25.8
1572550918963,56.9,25.8
1572550898224,57.2,25.8
1572550880165,57.0,25.7
1572550775669,56.9,25.7
1572550696601,56.9,25.8
1572550644130,56.9,25.7
1572550626265,56.9,25.8
1572550525119,57.0,25.8
1572550475082,56.9,25.8
1572550397885,57.0,25.7
1572550359178,57.0,25.7
1572550338234,57.0,25.7
1572550299640,56.8,25.7
1572550275242,56.9,25.8
1572550228180,57.0,25.8
1572550181318,56.9,25.8
1572550054186,56.9,25.8
1572550047202,56.9,25.7
1572549995131,57.0,25.8
1572549952685,56.8,25.7
1572549873076,56.9,25.7
1572549862682,56.9,25.8
1572549831355,56.9,25.8
1572549827935,56.9,25.7
1572549704331,56.9,25.7
1572549668353,57.0,25.8
1572549622506,56.9,25.7
1572549600922,56.9,25.8
1572549593739,56.9,25.7
1572549587101,57.0,25.8
1572549484854,56.8,25.8
1572549481277,56.9,25.7
1572549450734,56.9,25.7
1572549426146,56.8,25.7
1572549380121,56.9,25.7
1572549321731,57.0,25.8
1572549249643,57.0,25.8
1572549193498,57.0,25.8
1572549158914,56.9,25.8
1572549132597,56.8,25.6
1572549121988,56.9,25.7
1572549089247,56.9,25.7
1572549014254,56.9,25.7
1572548996681,56.8,25.8
1572548889749,56.9,25.7
1572548837163,56.8,25.7
1572548729366,56.9,25.8
1572548719013,56.9,25.7
1572548694029,56.9,25.6
1572548680027,56.9,25.8
1572548602842,56.8,25.7
1572548555376,56.8,25.7
1572548524387,56.8,25.8
1572548488703,56.8,25.8
1572548455764,56.9,25.8
1572548432330,56.9,25.8
1572548404102,56.8,25.8
1572548385201,56.9,25.7
1572548334918,56.8,25.7
1572548286548,56.8,25.7
1572548224977,56.8,25.7
1572548162391,56.9,25.7
1572548079819,56.8,25.7
1572548019050,56.8,25.8
1572547980482,56.9,25.8
1572547928001,56.8,25.7
1572547883836,56.9,25.8
1572547876964,56.8,25.8
1572547823996,56.8,25.8
1572547737878,56.9,25.7
1572547650906,57.0,25.8
1572547608126,56.8,25.8
1572547482837,56.9,25.7
1572547454616,56.8,25.8
1572547443922,56.8,25.7
1572547430203,56.8,25.8
1572547331899,56.9,25.7
1572547185577,56.8,25.7
1572547114254,56.8,25.8
1572547107235,56.9,25.8
1572547093244,56.9,25.8
1572547075925,56.9,25.8
1572547040028,56.9,25.8
1572547015693,56.8,25.7
1572546991996,56.8,25.8
1572546940342,56.8,25.8
1572546896431,56.7,25.7
1572546839134,56.8,25.7
1572546829075,56.8,25.8
1572546765586,56.7,25.7
1572546721085,56.8,25.8
1572546700803,56.9,25.8
1572546677036,56.7,25.8
1572546642025,56.7,25.8
1572546609762,56.7,25.8
1572546586948,56.7,25.8
1572546579828,56.7,25.7
1572546569707,56.8,25.7
1572546535051,56.7,25.7
1572546507470,56.8,25.7
1572546450761,56.7,25.7
1572546397097,56.8,25.8
1572546308945,56.8,25.8
1572546243124,56.7,25.8
1572546116397,56.8,25.8
1572546090383,56.7,25.9
1572546051851,56.8,25.8
1572546033980,56.8,25.7
1572545941703,56.7,25.7
1572545889610,56.7,25.7
1572545860730,56.6,25.8
1572545784709,56.7,25.8
1572545766246,56.9,25.9
1572545744610,57.0,25.8
1572545730722,56.9,25.8
1572545685828,56.9,25.8
1572545649014,57.0,25.9
1572545599475,56.9,25.8
1572545515004,56.9,25.7
1572545480678,57.2,25.8
1572545477165,57.1,25.9
1572545473173,57.0,25.8
1572545366058,57.3,25.9
1572545210178,56.8,25.8
1572545206841,56.9,25.6
1572545171968,57.0,25.8
1572545132048,56.9,25.8
1572545047861,56.8,25.7
1572544956646,56.9,25.8
1572544907022,56.9,25.7
1572544820917,56.8,25.7
1572544801283,56.9,25.7
1572544794602,56.8,25.6
1572544774208,56.7,25.6
1572544732993,56.7,25.6
1572544687980,56.7,25.6
1572544667110,56.8,25.6
1572544609749,56.8,25.7
1572544578876,56.8,25.7
1572544541247,56.8,25.7
1572544503727,56.9,25.6
1572544489858,56.7,25.6
1572544469315,56.7,25.7
1572544435829,56.8,25.7
1572544371117,56.8,25.7
1572544281617,56.7,25.7
1572544197506,56.8,25.7
1572544151757,56.9,25.7
1572544123753,56.7,25.6
1572544018864,56.8,25.6
1572543994408,56.8,25.6
1572543973850,56.7,25.6
1572543863832,56.8,25.6
1572543835095,56.7,25.6
1572543800423,56.9,25.7
1572543777982,56.8,25.5
1572543757592,56.9,25.6
1572543740380,56.7,25.6
1572543732607,56.8,25.7
1572543680299,56.8,25.6
1572543669811,56.7,25.6
1572543665976,56.7,25.7
1572543601645,56.9,25.6
1572543520059,56.8,25.6
1572543501955,56.8,25.5
1572543457628,56.7,25.6
1572543440743,56.8,25.7
1572543417321,56.8,25.6
1572543392965,56.9,25.6
1572543351495,56.9,25.5
1572543336905,56.9,25.6
1572543265667,56.9,25.7
1572543231036,56.9,25.7
1572543097368,56.8,25.7
1572542914029,56.9,25.6
1572542884899,56.8,25.6
1572542866944,56.8,25.5
1572542845960,56.9,25.5
1572542827328,56.9,25.5
1572542805076,56.9,25.6
1572542794717,56.9,25.6
1572542773791,56.9,25.6
1572542731277,56.9,25.5
1572542636830,56.9,25.6
1572542619436,56.8,25.5
1572542592791,56.8,25.6
1572542574205,57.0,25.6
1572542512674,56.8,25.5
1572542493789,57.0,25.7
1572542387101,57.0,25.6
1572542369186,56.9,25.6
1572542347733,57.0,25.6
1572542301921,56.9,25.6
1572542223016,57.0,25.6
1572542215155,56.9,25.6
1572542133151,57.0,25.5
1572541848268,57.1,25.5
1572541826649,57.0,25.5
1572541774373,56.9,25.5
1572541734976,57.1,25.6
1572541715969,57.1,25.5
1572541657927,57.0,25.5
1572541607829,57.0,25.6
1572541559152,57.1,25.5
1572541515546,57.0,25.6
1572541479243,57.1,25.6
1572541419490,57.0,25.6
