time,relative_humidity,temperature
1575251875574,53.6,21.6
1575251828309,53.6,21.5
1575251767658,53.4,21.5
1575251733984,53.4,21.5
1575251723817,53.4,21.6
1575251702866,53.5,21.5
1575251647790,53.5,21.5
1575251587676,53.3,21.4
1575251568414,53.3,21.5
1575251544822,53.3,21.5
1575251533410,53.3,21.5
1575251519850,53.2,21.6
1575251493126,53.2,21.4
1575251463746,53.3,21.5
1575251407267,53.1,21.5
1575251400454,53.1,21.5
1575251355055,53.2,21.5
1575251319350,53.2,21.5
1575251295118,53.1,21.4
1575251226804,52.9,21.5
1575251217709,52.9,21.5
1575251180201,52.8,21.5
1575251106413,52.8,21.5
1575251081247,52.7,21.5
1575251067534,52.7,21.4
1575251046883,52.5,21.5
1575251018209,52.6,21.4
1575251011660,52.6,21.5
1575250962252,52.4,21.5
1575250940178,52.6,21.5
1575250936310,52.6,21.5
1575250904262,52.7,21.5
1575250875864,52.6,21.5
1575250757116,52.4,21.6
1575250728049,52.6,21.5
1575250695512,52.5,21.5
1575250688669,52.5,21.5
1575250674660,52.5,21.5
1575250671332,52.5,21.5
1575250650331,52.5,21.5
1575250604505,52.5,21.5
1575250580619,52.4,21.5
1575250539874,52.5,21.5
1575250517365,52.6,21.5
1575250488603,52.4,21.5
1575250457619,52.5,21.5
1575250450388,52.4,21.5
1575250367593,52.4,21.5
1575250347644,52.4,21.5
1575250336713,52.4,21.4
1575250311311,52.5,21.5
1575250234104,52.4,21.5
1575250121251,52.5,21.6
1575250107065,52.5,21.5
1575250047468,52.5,21.5
1575250001661,52.4,21.5
1575249977345,52.4,21.5
1575249970356,52.4,21.5
1575249928118,52.4,21.5
1575249880103,52.4,21.4
1575249827500,52.5,21.4
1575249816346,52.4,21.6
1575249723724,52.4,21.5
1575249674271,52.4,21.5
1575249660112,52.5,21.5
1575249632102,52.4,21.5
1575249545923,52.4,21.5
1575249510096,52.4,21.5
1575249483640,52.5,21.5
1575249462528,52.5,21.6
1575249426105,52.5,21.6
1575249362067,52.4,21.6
1575249277124,52.4,21.5
1575249213154,52.5,21.6
1575249192667,52.6,21.5
1575249064540,52.5,21.5
1575248909192,52.5,21.5
1575248801774,52.5,21.5
1575248614018,52.5,21.5
1575248596075,52.6,21.5
1575248550197,52.5,21.6
1575248487301,52.5,21.6
1575248434944,52.5,21.5
1575248407961,52.5,21.6
1575248337311,52.5,21.5
1575248326740,52.5,21.4
1575248302164,52.5,21.5
1575248146939,52.5,21.5
1575248122515,52.5,21.6
1575248084058,52.7,21.5
1575247972506,52.5,21.5
1575247883343,52.5,21.5
1575247865399,52.5,21.5
1575247861753,52.5,21.6
1575247768814,52.6,21.6
1575247651855,52.5,21.5
1575247648267,52.6,21.6
1575247556350,52.5,21.5
1575247552905,52.5,21.4
1575247534891,52.4,21.5
1575247501150,52.5,21.6
1575247483561,52.4,21.6
1575247438394,52.6,21.7
1575247400306,52.5,21.5
1575247358347,52.4,21.5
1575247323160,52.4,21.6
1575247163647,52.4,21.5
1575247088357,52.4,21.6
1575247057440,52.3,21.5
1575246935666,52.4,21.6
1575246890202,52.4,21.6
1575246862019,52.3,21.5
1575246770211,52.4,21.5
1575246756199,52.5,21.6
1575246719180,52.3,21.5
1575246688884,52.3,21.6
1575246675162,52.4,21.7
1575246636622,52.4,21.5
1575246587152,52.3,21.5
1575246559464,52.4,21.5
1575246556187,52.4,21.5
1575246542171,52.4,21.5
1575246515967,52.4,21.6
1575246477610,52.4,21.6
1575246442056,52.5,21.6
1575246417109,52.5,21.6
1575246413450,52.4,21.6
1575246379833,52.4,21.5
1575246351637,52.3,21.6
1575246318505,52.4,21.6
1575246290651,52.4,21.5
1575246235682,52.4,21.5
1575246211550,52.4,21.5
1575246204540,52.3,21.5
1575246177700,52.4,21.5
1575246163390,52.6,21.5
1575246109470,52.5,21.5
1575246001921,52.3,21.6
1575245979627,52.3,21.6
1575245900194,52.4,21.6
1575245870362,52.5,21.6
1575245818877,52.4,21.5
1575245801955,52.4,21.7
1575245770658,52.4,21.5
1575245749842,52.3,21.6
1575245725317,52.4,21.5
1575245703707,52.5,21.6
1575245668617,52.5,21.5
1575245633645,52.4,21.6
