time,relative_humidity,temperature
1575252550588,64.8,17.8
1575252510795,64.8,17.7
1575252464389,64.8,17.8
1575252454249,64.9,17.7
1575252447244,64.8,17.7
1575252443662,64.8,17.7
1575252418119,64.8,17.7
1575252404559,64.7,17.7
1575252387268,64.8,17.8
1575252358823,64.6,17.7
1575252323654,64.7,17.9
1575252313338,64.6,17.8
1575252287672,64.7,17.7
1575252248468,64.6,17.8
1575252202715,64.6,17.8
1575252171593,64.5,17.7
1575252164715,64.6,17.7
1575252147561,64.6,17.7
1575252129317,64.5,17.8
1575252060740,64.5,17.7
1575252049475,64.4,17.8
1575252045432,64.4,17.8
1575252005484,64.5,17.7
1575251987715,64.4,17.7
1575251956058,64.4,17.6
1575251896749,64.4,17.8
1575251879592,64.5,17.7
1575251854725,64.4,17.6
1575251803046,64.3,17.7
1575251792416,64.4,17.7
1575251770953,64.4,17.7
1575251760821,64.3,17.7
1575251748108,64.4,17.7
1575251737453,64.4,17.8
1575251699126,64.4,17.7
1575251688856,64.3,17.8
1575251678717,64.3,17.7
1575251633398,64.4,17.8
1575251623121,64.3,17.7
1575251594917,64.2,17.8
1575251584223,64.2,17.7
1575251564109,64.3,17.7
1575251515628,64.2,17.8
1575251481830,64.2,17.8
1575251386692,64.1,17.7
1575251366182,64.2,17.7
1575251270268,63.9,17.6
1575251252987,63.8,17.7
1575251238817,64.0,17.7
1575251231850,63.9,17.7
1575251087875,63.7,17.7
1575251014977,63.5,17.6
1575250997441,63.4,17.7
1575250990568,63.4,17.7
1575250983319,63.3,17.7
1575250975968,63.3,17.6
1575250921591,62.8,17.6
1575250918163,62.7,17.7
1575250770772,62.7,17.7
1575250749655,62.7,17.6
1575250735616,62.7,17.6
1575250706163,62.8,17.6
1575250691922,62.7,17.7
1575250678104,62.7,17.6
1575250576877,62.7,17.7
1575250546707,62.7,17.8
1575250534635,62.6,17.7
1575250520661,62.7,17.7
1575250374276,62.7,17.7
1575250307767,62.6,17.7
1575250287201,62.5,17.6
1575250265959,62.6,17.7
1575250262270,62.6,17.6
1575250192842,62.5,17.8
1575250170963,62.5,17.7
1575250124995,62.5,17.7
1575249998247,62.5,17.7
1575249994823,62.5,17.7
1575249945957,62.4,17.7
1575249935663,62.4,17.7
1575249920019,62.3,17.7
1575249876666,62.4,17.8
1575249831055,62.2,17.7
1575249792859,62.3,17.7
1575249741461,62.2,17.7
1575249710067,62.2,17.8
1575249706641,62.4,17.8
1575249653323,62.3,17.7
1575249578807,62.1,17.6
1575249503173,62.2,17.7
1575249390425,62.1,17.8
1575249348406,62.1,17.8
1575249319143,62.1,17.8
1575249272616,62.1,17.8
1575249185420,62.1,17.8
1575249089155,62.1,17.8
1575249031091,62.1,17.8
1575248965821,62.1,17.8
1575248955803,62.1,17.9
1575248916289,62.1,17.8
1575248831310,62.2,17.7
1575248781945,62.1,17.8
1575248778370,62.1,17.8
1575248727776,62.1,17.8
1575248709512,62.1,17.8
1575248670716,62.1,17.7
1575248646093,62.0,17.8
1575248564428,62.1,17.8
1575248466668,62.1,18.0
1575248439772,62.0,17.8
1575248426421,62.0,17.8
1575248334003,62.0,17.8
1575248316216,62.0,17.8
1575248288300,62.0,17.8
1575248150717,62.0,17.8
1575248115405,62.0,17.9
1575248021726,62.1,17.9
1575248003125,62.1,17.9
1575247958165,62.1,17.8
1575247904360,62.0,17.8
1575247844474,62.0,17.8
1575247837311,61.9,17.8
1575247764268,61.9,17.8
1575247722755,61.9,17.9
1575247715389,62.0,17.8
1575247689418,61.8,17.9
1575247669658,62.0,17.8
1575247545614,62.0,17.9
1575247407703,62.0,17.8
1575247295548,61.9,17.9
1575247274702,61.9,17.9
1575247210505,62.0,17.9
1575247185001,61.9,17.9
1575247141167,61.9,17.9
1575247126608,62.0,17.9
1575247098606,61.8,17.9
1575247072936,61.9,17.8
1575246926997,61.8,17.8
1575246901325,61.9,17.9
1575246886798,61.8,17.9
1575246865590,61.9,17.9
1575246794846,61.8,17.9
1575246787556,61.9,17.9
1575246682064,61.8,17.9
1575246641160,61.7,17.8
